,ID,Is_Lead
53627,NSAZUTUJ,1
53628,AHQNXUHA,0
53629,U8HEC9CP,0
53630,7XG83TBN,0
53631,LUYTVZSX,0
53632,ECIEGQBV,1
53633,SYNKRSMQ,0
53634,WQMCY6QN,0
53635,QWVZNSZU,0
53636,2KNUATQP,0
53637,XBK4NTUJ,1
53638,8TCZV8BF,0
53639,NUWQEYHK,0
53640,DELYAWCW,0
53641,BTLTFSXH,0
53642,TBPHV9R4,1
53643,CKSFJGFI,1
53644,NZMU4DAJ,0
53645,ZWBMBAT4,0
53646,MBELE9W7,1
53647,JYNQFARU,0
53648,ELU6HUKV,0
53649,BKZ9VEBJ,0
53650,PWNAUGYZ,1
53651,GIQQRSPW,1
53652,2NQCWVHK,1
53653,NYKVCSQN,0
53654,VVH8GPZF,0
53655,KMNXGGHZ,0
53656,2UUWW89W,0
53657,HQLV4EJO,1
53658,LPPJGB6H,0
53659,3UDWDFGB,0
53660,KANURP44,0
53661,73KXZANP,1
53662,JJSG3ZZJ,0
53663,KWRUQMMI,0
53664,YSKWGQDK,0
53665,JFKUHP6T,1
53666,HSFEPNA3,0
53667,XT9Y4BTM,0
53668,CZ5P2JHQ,1
53669,COYWESFR,1
53670,DADPSWDM,1
53671,TRMYCJMX,1
53672,MPDYHJ5H,0
53673,NGCDO8MB,1
53674,8VGOCADE,0
53675,287FJXYE,1
53676,2VFADVZP,0
53677,HN6V5WFS,0
53678,UGXNWUTS,0
53679,9NZYQE2M,0
53680,2AY5GC82,1
53681,7APH7RBJ,0
53682,HCSG5QEL,0
53683,8EVOUXF7,0
53684,EPZFGISD,1
53685,7IRRUDHS,1
53686,Z8WUKTTU,0
53687,YMVJVAFY,0
53688,DJJNQC2V,0
53689,SHCJ8ESU,0
53690,PWMRDNRG,1
53691,77CYQTJ4,0
53692,AHWMBYSN,0
53693,PKVS5TPF,0
53694,X2EMKQ6D,1
53695,BG3N3BQF,0
53696,BSJ5XKND,0
53697,9WZWPR3Q,0
53698,N8THQMXG,1
53699,D5MDBULR,0
53700,MRFASSMV,0
53701,YJVF9LKJ,1
53702,DJZPLHUU,0
53703,CJYTSAXZ,1
53704,HA3JTH23,1
53705,JV3FSGCA,0
53706,RUJRRFMB,1
53707,M5GZRD3I,0
53708,VAQZFWY5,0
53709,ALKO2YU8,0
53710,FN9F2D8D,0
53711,NYWQ67PX,0
53712,BREEQLDV,0
53713,9MHYBXSS,1
53714,4KSC9VYN,0
53715,M4ZXVBJ9,1
53716,C6A6UODY,0
53717,AIETJZ75,0
53718,UKYPM7JF,1
53719,XV4MLSX9,1
53720,T68ZFM67,0
53721,6UBJNMWA,1
53722,G3QFSBC2,1
53723,RHYTWRAD,1
53724,IWTW5YRH,0
53725,JJIXEJNQ,0
53726,EKJWKTQN,0
53727,UXGJIPD6,0
53728,B32IK9ZH,1
53729,NNMCTPGS,1
53730,FX6SSPIT,0
53731,XHHNMCUY,0
53732,G8JMUNWW,1
53733,6NEO4ESQ,0
53734,G6CJJZ9R,0
53735,ZB4F7TGN,1
53736,ERNOQXER,1
53737,UUEDM7WY,1
53738,KACMWBRO,0
53739,CQX3SG2T,0
53740,HKWWK4NM,0
53741,KCSDXEV7,0
53742,J9DXUEGZ,0
53743,JRLYF8TC,0
53744,GVNF3FGB,1
53745,ML6XSXP2,1
53746,3PVJETHB,1
53747,KXLTBSWH,0
53748,BNDYV2Q9,0
53749,EUGG2CKE,0
53750,4FPFZPJQ,0
53751,O4JTAGQF,1
53752,LTW9U3PU,0
53753,KXBRNDLX,0
53754,WPMW6YFO,0
53755,ITCPKVIF,0
53756,OL9X3Q3L,0
53757,UFG3BAFR,1
53758,VUDGNP55,0
53759,R8QDK3S6,0
53760,AHQBO82F,1
53761,E8VDA9BB,0
53762,TJUQVF9G,1
53763,R3LYJKDC,0
53764,KFWJSPPA,1
53765,IV9BFCB6,0
53766,VKE3PXIH,0
53767,BUM3XJUG,0
53768,QMTI8MWL,0
53769,HY6A6MCI,0
53770,DV7GX4BW,0
53771,EBQ39JUN,0
53772,AQGZOT5J,0
53773,HDAYEGCJ,0
53774,BRBF9W36,0
53775,26QDZAAB,1
53776,8GXP4P84,0
53777,L2ZI2WXS,0
53778,IRIMMICR,0
53779,3XQ7DPYF,0
53780,GPBPMN5I,1
53781,K5INZBFE,0
53782,HCMPGSBY,0
53783,XMOQYCF5,0
53784,J4XY4NNJ,0
53785,NDZ3HZQD,1
53786,2ZZDCQXU,0
53787,CQGVPVD6,0
53788,AS7CMBUH,0
53789,WPWUDFOO,0
53790,TOS3YRBR,0
53791,EG56639E,0
53792,BQCPPSXW,1
53793,OKZ287AX,1
53794,6QDKSMPI,0
53795,FRVDNTCX,0
53796,P7GD4PGK,1
53797,QYL6UKBR,0
53798,ZTPGIAWJ,0
53799,IFRKTWJY,0
53800,VTQEMWM6,0
53801,IJPTVHWA,0
53802,PSAMRC3E,0
53803,BAWAVCWJ,1
53804,DYASBNT8,1
53805,CIEXKFIO,0
53806,HYTHPXUD,1
53807,LIMBBXDS,1
53808,D82AX8SC,1
53809,YYTEUUWD,0
53810,7YXCGHOS,0
53811,XQDZIKBN,0
53812,FBTSKKGC,1
53813,OXNF4EJZ,0
53814,PQBXPCOJ,0
53815,MSMXPT4D,0
53816,F6HAY4IQ,0
53817,LADLUB3X,1
53818,JHPQZWH3,0
53819,FTWGN76C,0
53820,2CHZTJJL,0
53821,9XNKE5CN,0
53822,3A6G9JAS,0
53823,UUO5MPUJ,0
53824,UIXTDNPN,1
53825,IAMY23JE,0
53826,FINPWGRN,0
53827,NRYLVY7W,0
53828,AFADFBFA,0
53829,TJL8ZZQS,0
53830,GAXRT9SQ,0
53831,NKZXARDS,0
53832,DBTQV7WE,0
53833,ERBT4M3J,0
53834,9BJQXJDC,0
53835,QRKTAANF,0
53836,E3NM2T89,0
53837,HKHYUMI6,0
53838,IUI2I3GZ,0
53839,USQF65QC,1
53840,Z9PFEPXM,0
53841,BSFJFNQE,0
53842,BNHL84VJ,0
53843,PTMOW5QR,0
53844,QA6UCPRY,0
53845,H7WEBLGY,0
53846,DAUCJYMU,0
53847,TYBHWXUD,0
53848,4VFNSUFU,0
53849,5ZU63VKT,0
53850,RAYK4QQD,0
53851,DDGDXWW4,0
53852,9KZHPHZK,0
53853,TFFHR3XG,1
53854,VCZVOFPK,0
53855,DYHDPCUX,1
53856,JO54WXDT,0
53857,HZMJQ9MG,0
53858,DJWCEQK5,0
53859,3JLKWGGX,0
53860,YJW5XAVA,0
53861,GWQBKMZZ,0
53862,N5FVOPRI,0
53863,AOFS7W76,0
53864,ACWGYMCJ,0
53865,JVRBTYJJ,0
53866,DZKPHUYA,0
53867,Q72I4WIK,0
53868,C3MNC3WX,1
53869,33OPOZ2H,0
53870,GPTWVH9G,1
53871,DJYENRJN,0
53872,YTSSWYXV,0
53873,BJSHN43B,0
53874,YFASQTV9,0
53875,KSQVVW4H,1
53876,RE5HYGEJ,0
53877,NYGEGETG,1
53878,Y5ASZMRJ,0
53879,4NNBFKVT,1
53880,F9K4OSNB,0
53881,ARX7ZEFI,0
53882,FJQSGKHA,0
53883,JNGILQXT,0
53884,TR2JAVDM,1
53885,57QQMZKQ,0
53886,Y56LEHWM,0
53887,DQZLMFHP,0
53888,HDVYUMC9,1
53889,IEJNMGCC,1
53890,JNY37BBQ,0
53891,4LFANGHE,0
53892,J2BGEURG,0
53893,E7ATQ28M,1
53894,P3PYVFUZ,0
53895,NGV7M7UW,0
53896,H8LNHZJI,0
53897,24NCQ4ZA,1
53898,SYCYRH4V,0
53899,U9EFRSS5,0
53900,JFBVFPDI,0
53901,SHIRC8SW,0
53902,JTYGMJ8U,0
53903,87HBAGGX,0
53904,3LMXHYBL,1
53905,SRUQ565D,0
53906,MFPHQ9QW,1
53907,FQWXBMAF,0
53908,MK4DZGZI,0
53909,XH6MOE6P,0
53910,AQDPYFNN,1
53911,CA838WQF,0
53912,JOUQBNTH,1
53913,EITWMCRW,0
53914,JRYWBXPJ,0
53915,2SW2ENOD,0
53916,XRRZUDYX,0
53917,GTYXP6P6,0
53918,LQAF3S2K,0
53919,GQXCNWBJ,1
53920,MBDEFMUQ,0
53921,YOTEZAQH,0
53922,GDWZNQNY,0
53923,5D3TGZ2M,0
53924,MNWNQH8V,0
53925,UFCGQAC5,1
53926,EGPXAPSW,0
53927,HHYOGCQB,0
53928,IXFDLFJT,1
53929,3XR4OI4S,1
53930,4XPJ6L6G,0
53931,HHKFRQTZ,0
53932,U2QG2FQ8,0
53933,EQBJA2KN,1
53934,SOARNNCR,0
53935,ISE8GKDC,0
53936,NPQ4B3XT,1
53937,NPSBOY46,0
53938,423ZJWLH,0
53939,E8Z28G7Z,0
53940,MEWORHVK,0
53941,GJ2FH9FN,0
53942,N5TAENTY,1
53943,BEX62EUQ,1
53944,P4HFFAPL,1
53945,K25JTAWV,0
53946,GPYSTXMK,0
53947,ELFPYPZO,1
53948,U2TUQ5FY,1
53949,NNQFQZSR,0
53950,XAPNNTDM,1
53951,KBK7SBPE,0
53952,B3DVFT3B,0
53953,2VCVFYNV,0
53954,YCIVKFEF,1
53955,2NEE3RRN,1
53956,NHDUISIZ,0
53957,74ENMAFA,0
53958,APHXRJ8P,0
53959,HYTLLTJW,0
53960,RG5JDAWZ,0
53961,SYMY4IWU,1
53962,VMBATJMN,0
53963,GPJIZSLV,0
53964,XDAQUZJX,0
53965,PKK9KSHR,0
53966,ENOCZSB6,0
53967,CFHFRSDY,0
53968,FSEGRAVG,0
53969,NYKCHL4D,0
53970,ETESMTST,0
53971,ZH7ETMWF,0
53972,PX8KYTGV,0
53973,6CRCIK33,1
53974,IO85AFV4,1
53975,ZEXUVZER,1
53976,NKZAXCQ3,0
53977,NBRQV9SM,0
53978,9UJBECBC,0
53979,7J8BH6YE,0
53980,Z7DYWFPF,0
53981,VKGRMWKL,0
53982,DFBXCSTX,0
53983,GELDSMXF,0
53984,SS7NKM9E,0
53985,J2CDAISQ,1
53986,EUCNJ58O,0
53987,GGABGPIE,0
53988,KGVX9ATS,1
53989,DURPVRLA,0
53990,JEBEXVQF,0
53991,7K8ZZQUV,0
53992,TG7EAK8M,1
53993,6WIJYTPD,0
53994,F2FZVU7P,0
53995,EY7HOKHQ,0
53996,FBTDDIGH,0
53997,IMPK3W3D,1
53998,HOKR2SQN,1
53999,XLEMKVJK,0
54000,5CUJMQII,0
54001,HIWG5VYB,1
54002,WXSETFAX,0
54003,PVK4QJ94,0
54004,TMSHQAM3,0
54005,GPG8OVEF,0
54006,PCCG5Y5Y,0
54007,DFQ8GJWT,0
54008,8D3AFD6H,1
54009,GJDGHSXN,1
54010,POEMHBHE,0
54011,I2AB856D,0
54012,RQQSULJN,0
54013,CFE2BQWQ,0
54014,BBWHS53O,0
54015,MDZLWRM6,1
54016,AHLCAZQS,0
54017,CCYP79A6,0
54018,EXJEMEWC,0
54019,K2KPL8BD,1
54020,W89NQGXX,0
54021,4ZSBWB48,1
54022,PK7USYAU,0
54023,3MN6SEYR,1
54024,XFPNQYRN,0
54025,QGMUVDSM,0
54026,K4WP3CEY,0
54027,NDMVW6HM,0
54028,JMCKTH2N,0
54029,N86JRVKA,0
54030,MKCZDMQR,0
54031,D9QKNLCP,0
54032,I9WBVP9C,0
54033,TM8TKP4W,1
54034,BCZPHXXL,0
54035,BHMKE4D2,0
54036,83HWLVGQ,1
54037,CN4M7UQL,1
54038,ZDN6RNAM,1
54039,6MCTAJVS,0
54040,XEFFKSZC,0
54041,DJXVZH9N,0
54042,3CRYRR9C,0
54043,KULDNNX8,1
54044,8PCJDDEM,0
54045,WF3HTU5Y,0
54046,MDIWDMSB,0
54047,26G37JXM,1
54048,ZQQHC5VR,0
54049,FUOQP3PY,0
54050,JJZ7SCAP,0
54051,EBMCEJMA,0
54052,BA6NW9WT,0
54053,ACY4A86Q,0
54054,8EODUPK8,0
54055,DXA9HLEY,0
54056,HCAIUBBY,1
54057,OYQ3NKMB,1
54058,XFVAHAKH,1
54059,NSQEPPYH,0
54060,BRNIH4SQ,1
54061,CQO3GEJL,0
54062,26CFMGHM,0
54063,9EYBFFMV,0
54064,YMQRT3QF,0
54065,CSCSGUEY,0
54066,DOGHTNJQ,0
54067,CWZNCFVR,0
54068,NNFT879K,0
54069,E66OZDLH,0
54070,DYDMELK4,1
54071,XKPPSIRH,0
54072,ZWPXW3KH,0
54073,GDJPNQN2,1
54074,5ID4WZPK,1
54075,DYGGGE3B,1
54076,7KATTO2R,0
54077,UXOU5PDX,0
54078,KTAU4MX9,0
54079,IU3SVAZT,0
54080,GNMTZ3YC,0
54081,CHA4ZNPC,0
54082,MVVYHK9R,0
54083,E2NAOFKN,0
54084,WAQUE8QC,0
54085,GQOMKBQY,1
54086,O2EO4YSM,0
54087,PSVJNFAR,0
54088,SCHSVNPZ,0
54089,G6SEFQPL,0
54090,3VJE8U6K,0
54091,PC6UOWFE,0
54092,VGGA9ZOO,0
54093,QKGATMZ6,0
54094,L8DBYCWL,1
54095,HYD2YDQA,1
54096,FYSNTNF2,0
54097,F5XTBEGI,1
54098,KYYWUEKV,1
54099,7MBXS6LB,1
54100,KHZPMVDV,0
54101,FYRXZYM8,1
54102,KLTAB8RY,1
54103,V7849BAM,0
54104,WKWHMRCR,0
54105,IB9UAJQF,0
54106,2HOEN9RH,0
54107,M8QYAUZ6,0
54108,XBB7AKTJ,1
54109,9KP6AYM3,1
54110,5J9LZUFK,0
54111,BHVZEHLK,0
54112,JXAJXGZK,1
54113,Y38EL6DL,0
54114,MTR93FYS,0
54115,AQSTWS3W,1
54116,NYZEHLFF,0
54117,AVNRXL3M,0
54118,2YPPC3QU,0
54119,GRGIKIQC,0
54120,HT8N7LGD,0
54121,CIZVFPP9,0
54122,GFWKZSYS,0
54123,K7TQ9TTD,0
54124,7OGDNOWQ,1
54125,LS9KCYLP,1
54126,4XT7MTKH,0
54127,GZTN3JMV,1
54128,KGMCVUCY,0
54129,2EQDQFGE,1
54130,EWPVUO4S,0
54131,IER67PPO,0
54132,WIVQBBUE,1
54133,4MSIHCBH,0
54134,ZG2GAF4N,1
54135,XJUEBK2E,0
54136,EXB6KBTM,0
54137,7XE9XRZ2,0
54138,CPFWHZ68,0
54139,EG6B5FZU,0
54140,C4DBR8J7,0
54141,JGIIB9W7,0
54142,6HIM86AF,0
54143,QVCA8QMT,0
54144,YZCAGOG2,1
54145,GWHJTXZQ,0
54146,GAZ2MSFN,0
54147,28R48NYV,0
54148,P8QEYEC6,0
54149,EWRSJOBZ,0
54150,JHMRMUIQ,0
54151,AEV9JMAC,1
54152,UBJIGQ5F,0
54153,DK63SMRK,0
54154,SMRJN3QV,1
54155,NWE292OM,0
54156,F6HFRWDA,0
54157,BVCUQMVY,0
54158,QZNTBDAN,0
54159,HSKS5CBJ,0
54160,D67US6Q6,0
54161,W8YC3LT3,0
54162,HQVGP9ZL,0
54163,NEWKVQXW,0
54164,ASIROQ5K,0
54165,ERMDYHWM,1
54166,NCTDPI8Y,1
54167,F2GG7LGT,0
54168,GMTH37QY,1
54169,Y7NMHCVY,0
54170,PMRUMESA,0
54171,ECKS8XJ6,0
54172,CRYOA5AW,0
54173,2RNZCAEB,0
54174,FKBNWXFQ,1
54175,RRKFOQNN,0
54176,YBCWDANF,0
54177,VY3K7KXK,0
54178,GRNKXM3K,0
54179,COJSJZM6,1
54180,BPTNPATW,0
54181,UMGLAHRV,0
54182,NQAY9AJH,0
54183,DZVL98G9,1
54184,VX4SO9AR,0
54185,JQ2DWWRW,0
54186,YIUAQXJK,1
54187,PUXSAJA5,0
54188,GIFHDDMS,0
54189,EAZRXASZ,1
54190,ISGT2RMZ,0
54191,5RBTPJZV,1
54192,KNSF5RXI,1
54193,3LRXKHZK,1
54194,52BBSBOK,0
54195,P92GSRNO,0
54196,MAUHHCDF,0
54197,UWRUSHOK,0
54198,BPHG58QY,0
54199,CHMXUJVN,0
54200,UJUN8BCE,1
54201,YKOKVZKV,1
54202,UB2RR4XO,0
54203,LDMNPR79,0
54204,24YALRTF,0
54205,QTEFDNP2,0
54206,AMPP7KFR,1
54207,2RHDBUPU,0
54208,QG9JSVTQ,0
54209,HJ4EMTUR,0
54210,ABDLHN54,0
54211,EZYZWMQC,0
54212,NQCMIQ3E,0
54213,ZH36GHQL,1
54214,ASAYHGKP,0
54215,VZ4IZYGV,0
54216,MXFWFSCS,1
54217,KXQHPDAY,1
54218,KTPENDTG,1
54219,JDA3UNEX,0
54220,MJSMXFFC,0
54221,COPWNYHY,0
54222,EGMH3DZK,0
54223,NXAPBPAO,0
54224,I6I8CDRE,0
54225,7AHWPGLD,1
54226,BXNTEA2P,0
54227,DU8RYJB2,0
54228,HZM2YAHM,1
54229,F3QENVH6,0
54230,JU8VNM2W,1
54231,SPJBEMO9,0
54232,YS7N2NX3,0
54233,M3FKQRDW,0
54234,EZEFOQ3V,0
54235,XVF7E9EV,0
54236,HF6RYJPQ,0
54237,WN58QKXR,0
54238,JGDCG2JZ,1
54239,SVGROVP2,1
54240,7NAXZUGF,0
54241,MK3PDYWS,0
54242,KHEAEDP9,0
54243,MDVZ8SNU,1
54244,SUMTVYCW,0
54245,66XTZPYQ,0
54246,FJEC2HVH,0
54247,VRDHKBDV,0
54248,KYR864H7,0
54249,ROXHSTQF,0
54250,FGEN6WJT,0
54251,EWG92N9L,0
54252,GPUB8EZT,0
54253,WR3Q2KI4,0
54254,AT6LRHZV,1
54255,CR9H6AAU,0
54256,IJPCNI9K,0
54257,SV8USF54,0
54258,P27HRZWU,0
54259,HV3E7CSC,0
54260,8AZ44UQP,0
54261,BKYADMZY,0
54262,PPUG5ARC,1
54263,9XKVKGA3,0
54264,3ACFCWEN,1
54265,RPRBSHK2,0
54266,9VRYEUJY,0
54267,VQG2TMSI,1
54268,SRVG4WQU,1
54269,LYFIDQBY,0
54270,I4KFEKBK,0
54271,4GIXSKWV,0
54272,K6UA4GVZ,0
54273,HHTB2K5Q,1
54274,LP6QE5VB,0
54275,2U74W5TP,0
54276,2WT745UQ,1
54277,5V5N77BC,0
54278,JRXVFOJD,0
54279,JQ33CRXG,1
54280,FFNC3VW3,0
54281,WZV2PCTQ,0
54282,H66ZHRIG,0
54283,84SULANE,1
54284,CIGNGO4B,0
54285,6EIBEYMR,1
54286,JACVMSTI,0
54287,VQDE63TJ,1
54288,87FISXWF,0
54289,ONMVNKVW,1
54290,5KO87FIQ,0
54291,TBW9SQ66,0
54292,ZZFK8ZZS,0
54293,C6CZQI4V,1
54294,4RSIDG4A,0
54295,4YQPMAUH,1
54296,3GMDDPJ5,0
54297,8AD9BD5A,0
54298,NKKQVWJR,0
54299,FKDAWH7H,1
54300,RWWBGD4B,0
54301,XK6W7LMJ,0
54302,ID6SORFK,0
54303,ATKLQZIK,0
54304,KNLBOCFR,0
54305,NGYHTV35,1
54306,FKQHBKCP,1
54307,9MCKHX99,0
54308,I6U2STNG,0
54309,DJP6TYPA,0
54310,BPXZ39C2,0
54311,SIAXRVF6,0
54312,JTUILDCQ,1
54313,ACSUYTBT,1
54314,CFYOM2BA,0
54315,JBE6JWT2,1
54316,5HBLYHBI,1
54317,XEJZEJCZ,0
54318,GTFAERXG,1
54319,9PPUYZYB,0
54320,Z8VFCNYP,1
54321,TGHAEPWQ,0
54322,GODYBHZX,0
54323,C3HCVWMC,0
54324,JUPJB8ZU,1
54325,5XMGN8KF,0
54326,DWNZEGFI,0
54327,LWBVFSAQ,1
54328,OESFNVQO,0
54329,N8IFYQIH,1
54330,GFYYUXRS,0
54331,AWFTMTJO,0
54332,BBGPVSWN,0
54333,TWE5CA5V,1
54334,UR8AVJVF,1
54335,MVJCWQDD,0
54336,R3ASZJUU,0
54337,DXUVXZNV,0
54338,DAWPZEDY,1
54339,VDUTLDXX,0
54340,HTS9ZPMJ,1
54341,Y7QXNNMF,0
54342,3IMHP2N6,1
54343,V3CVNDRS,0
54344,7N2E3VMY,0
54345,4FBNZFRQ,1
54346,FCBVFSTY,1
54347,AUS9MZDV,0
54348,9YAXNY9W,1
54349,CNMAQT9W,0
54350,EPAX9W4L,0
54351,ZROXKS5T,0
54352,6E8GKST5,0
54353,NNIX8H3Y,1
54354,DVZX69UX,0
54355,NNBVVPGS,1
54356,TUXW5WJA,0
54357,LVTSRVSX,0
54358,4FQ5CHD8,0
54359,CVVNQKYQ,1
54360,47WY5M9V,0
54361,YRRMMQWQ,0
54362,DVEFJXH9,1
54363,HMG8JLUZ,1
54364,X4NKESKQ,0
54365,5ZSU3UFB,0
54366,F3ZTPFUE,0
54367,WAEAGT9G,0
54368,WDH2DCW7,1
54369,PQK4MTTX,0
54370,YPTQXMQ2,1
54371,BRSUYGY8,0
54372,RHDBK53E,0
54373,CRQZYHUT,1
54374,GE2MVQ8Y,0
54375,TB8GDXI5,0
54376,IAVTEM7H,0
54377,OUTKK9BH,0
54378,A8R5P7CV,0
54379,ZOGJSM7Y,0
54380,RHYVTWPE,1
54381,2WAMZJJE,0
54382,77RJ4HFX,0
54383,JLJRTEVK,0
54384,57BPHXHQ,0
54385,GXVBAIUZ,0
54386,PUEHNBDC,0
54387,FOSKPWWH,0
54388,IKNWRJPB,0
54389,CZURNHYT,1
54390,BRJHAKTH,1
54391,G96QGZWQ,0
54392,E6SGDY3Z,0
54393,JEWJXGDZ,1
54394,DZJUVUEB,1
54395,NPANGQBC,0
54396,NKKBQ2GY,1
54397,JMJIQNUW,0
54398,54V6SRBC,1
54399,CPNXAPYT,0
54400,7ERT7IYS,1
54401,YMMJ8V5M,0
54402,FBMKCR9R,0
54403,HCDEL57O,0
54404,EFUT6PSC,1
54405,SZJXMWJG,0
54406,3DOPKZC3,0
54407,F78FXQTK,0
54408,JQ7FANPQ,0
54409,ARVSVIA2,1
54410,OAGZVIGU,0
54411,DDGPMMTN,0
54412,2XA9RZSJ,0
54413,9AQAJPHX,0
54414,83CZEOHF,0
54415,FVC3W4WX,0
54416,8PTJDNDN,1
54417,4KZDVRDJ,1
54418,DABOODAI,0
54419,NTTB6JQ5,1
54420,WJLGMLYG,0
54421,FBBXYZZN,0
54422,AMX5FGW4,1
54423,DGWXVVGX,0
54424,KGRBQHXP,0
54425,SEAMDTBO,0
54426,5ZNEKZYU,1
54427,YXREPPTU,1
54428,JCBLJ8AS,0
54429,KNMO6VAH,0
54430,FVUCSYPT,0
54431,YYMEPCGN,1
54432,PYECR7DX,0
54433,QGHWKPFP,0
54434,9U3KMTR3,0
54435,GWBXI49K,0
54436,7DSFOD57,0
54437,LWPHRK9P,0
54438,URVES6KF,0
54439,BZVLS4CW,0
54440,VG6PIH4P,1
54441,K8URRRVE,0
54442,G9LFQDC7,0
54443,8TNSWZDT,0
54444,AKZ2JC7B,0
54445,7QXH5U36,0
54446,U44RHA9B,1
54447,FZIXG8JV,0
54448,BFRVAGAV,0
54449,JUONAABW,0
54450,HCWBJRMP,0
54451,FKANHGLN,0
54452,CJF8ZGA7,0
54453,9ZTWEZKQ,1
54454,JFZAPGMQ,0
54455,DCTCU9B7,1
54456,TRO82EFM,0
54457,WE2JH6XK,0
54458,NKMTWPRJ,0
54459,UL2E6QZ4,0
54460,V23JBPEM,0
54461,Z2HAAKT3,0
54462,ONB43UHD,0
54463,JPTXBH9T,0
54464,BHWUPGMN,0
54465,2ADCAENT,0
54466,NEPBTTW3,0
54467,5IDVAYAM,0
54468,DPSJYW4D,0
54469,YD5KF5IG,0
54470,2PENYIG4,0
54471,KDYQDCPX,0
54472,KPENWZQC,0
54473,W2ARZU9Y,0
54474,GDEHGEVK,0
54475,6FBWA3F2,1
54476,TRZYZVJQ,0
54477,ECNH3R44,0
54478,8QVP5UC4,0
54479,KGNYWGRT,1
54480,PMJP5SYU,0
54481,P928TEFT,1
54482,RJSZHQYK,0
54483,IN7YSFMH,1
54484,2EEBKXZ9,1
54485,Y9SPOFPF,1
54486,4G6ZH4YM,0
54487,9MQ9YFDV,0
54488,SU6GZBYD,1
54489,AYJLE4NC,1
54490,M6CTYEPZ,0
54491,E2SF4WIM,0
54492,ENKMNRPV,0
54493,KBUPVVBP,0
54494,4BUDDZ5N,0
54495,K53FKAUK,1
54496,FRBWEUKN,0
54497,CYBWFX8A,0
54498,LILUG5SJ,0
54499,SIC9IGYK,1
54500,9Y2R52AU,0
54501,BBAPTAL4,1
54502,HM4NQXYO,0
54503,6DZLGBNX,0
54504,WWVFMGIQ,0
54505,MANHCUR6,0
54506,JCKMZCP9,0
54507,4RDQEWZF,0
54508,BK446PMW,0
54509,72BDDVFE,1
54510,GNET7RXI,1
54511,E7ZTSJUA,1
54512,C3WAZZQN,0
54513,4DDG9WTI,0
54514,URUL9TRF,1
54515,55XCSMDX,1
54516,HI4TRU7C,0
54517,TRH733WB,0
54518,DKR4SZTN,1
54519,ETQZGW8D,0
54520,YHP84STV,0
54521,LAGLQ26B,1
54522,RZYRVXDN,0
54523,XWZYHDBP,0
54524,PDSECFAK,0
54525,2OQWXPC5,0
54526,5QHC6YPZ,0
54527,TU8DKHHU,0
54528,B6CFKUBW,1
54529,APEUU43X,0
54530,9L7DQKBK,0
54531,9SDMAKRP,1
54532,GBIRV5VG,0
54533,JRB946JE,0
54534,7TMKMUQW,0
54535,AQBMRDIF,0
54536,3T5TXNAF,1
54537,JXGADB5S,1
54538,5TRYUDFW,0
54539,FZBAFTRF,0
54540,FVUHSAKI,0
54541,AMANBJF4,1
54542,TCOELYWH,0
54543,FGW2YBBV,0
54544,KXBD4JM3,0
54545,N8IYY8A6,0
54546,RLDXGIOC,0
54547,NMNFZ3MT,0
54548,H3IHEEQR,0
54549,KVBQBSGX,0
54550,T6HYMK9Q,0
54551,6EN7IRJL,1
54552,PUZNI5KN,0
54553,CUSTMDCS,0
54554,KRRZO3UY,0
54555,FKKZCCS7,1
54556,PWPFKMUC,0
54557,Z3U8XGEW,0
54558,NEEV6NXC,1
54559,Z6XP4R2A,0
54560,RMSFBSEB,0
54561,AOPUX8IO,0
54562,GU87RKUN,0
54563,499LL6RA,0
54564,CGEBBSUF,1
54565,GRMC2KQT,0
54566,DNCBG3CC,0
54567,C68SUXUR,1
54568,UYQBD8M8,0
54569,AOFTXQSM,0
54570,HEN4EPVE,0
54571,6SYCJSA2,0
54572,FZ7AORSC,0
54573,U2WUYMUA,0
54574,K4MJBPDR,1
54575,FZCNOVW6,0
54576,KUFKCS7X,0
54577,BJMKDXSV,0
54578,V2PQFPFJ,0
54579,HG7IYBSK,0
54580,KXFVPJR2,0
54581,6ZI2WR8M,1
54582,MV5GDPXA,0
54583,RVPVOKWA,0
54584,4MLWPOSP,0
54585,KR9V8GKU,1
54586,GJAFYJCX,0
54587,2NYB8VJN,0
54588,F8KTKRUN,0
54589,MFETZFJJ,0
54590,LOYS4Z2Y,0
54591,EVMVAZW9,0
54592,RVESJ74Y,1
54593,HHMYX5RL,0
54594,Q7X8EJ7S,0
54595,SEXFWSZJ,0
54596,PWS37RJM,0
54597,4XHSB4WH,0
54598,M29N9XFS,0
54599,EEEKGGMJ,0
54600,5ESQBJ5U,1
54601,KJMLGJGZ,0
54602,MR7NJ6VO,0
54603,2LHFVBPV,0
54604,CBPZWKTW,0
54605,RTRNWF9O,1
54606,JMIAVZVU,0
54607,83ESYZQY,0
54608,IPCDVKYE,0
54609,A5Q7QV6Q,1
54610,CG26GFXK,0
54611,QLMENZ7S,0
54612,K62YR8OX,0
54613,K4DHCWAA,0
54614,PSNSLRTT,1
54615,NZWTLAXV,0
54616,ACWOVH62,0
54617,BXQESEYQ,0
54618,2C9FFLNC,0
54619,H8NNMNST,0
54620,KQSHFJ7O,0
54621,8JB8E3ZJ,0
54622,PWUHJEMD,0
54623,7CA7BDIX,0
54624,QYWOHXUN,0
54625,XIROUEXF,1
54626,GUTSY2YQ,0
